query,lat,lon
808C CHOA CHU KANG AVE 1,1.37503135118646,103.7461866106444
808D CHOA CHU KANG AVE 1,1.374884453238671,103.7454090195726
809 TAMPINES AVE 4,1.346120921138194,103.9364733429978
809 WOODLANDS ST 81,1.443020035574595,103.7879157838222
809 YISHUN RING RD,1.416627722632403,103.8307409069502
809A CHOA CHU KANG AVE 1,1.375209773079877,103.7450181928322
809B CHOA CHU KANG AVE 1,1.374761886161237,103.744965122728
80A LOR 4 TOA PAYOH,1.335291573768274,103.8492471174415
80A TELOK BLANGAH ST 31,1.273681739701434,103.8065794080216
80B LOR 4 TOA PAYOH,1.335294011205424,103.8498882088725
80B TELOK BLANGAH ST 31,1.273476840620731,103.8068103117646
80C TELOK BLANGAH ST 31,1.273494356448103,103.8072293624708
81 BEDOK NTH RD,1.328915582251726,103.9405287287736
81 C'WEALTH CL,1.303787443936998,103.8003852659738
81 LOR 4 TOA PAYOH,1.335410348655736,103.8504234934606
81 MACPHERSON LANE,1.332169382098752,103.8862966767322
81 MARINE PARADE CTRL,1.302641286479677,103.9070732483509
81 REDHILL LANE,1.287758182638369,103.819493616875
81 STRATHMORE AVE,1.294620406587352,103.8092772736695
810 JURONG WEST ST 81,1.346886273438402,103.6954713629081
810 TAMPINES AVE 4,1.34645463315475,103.9366113661126
810 WOODLANDS ST 81,1.442672211612245,103.7881523066787
810 YISHUN RING RD,1.416100663873003,103.8319012472654
810A CHOA CHU KANG AVE 7,1.374546440830783,103.746304172261
810B CHOA CHU KANG AVE 7,1.37421764851386,103.7454676563175
811 HOUGANG CTRL,1.371871116014125,103.8937901622935
811 JURONG WEST ST 81,1.346334198639316,103.696531225915
811 TAMPINES AVE 4,1.346572757207607,103.9373403034326
811 YISHUN RING RD,1.416425885624921,103.8322132894132
811A CHOA CHU KANG AVE 7,1.373733232509345,103.745947621659
811B CHOA CHU KANG AVE 7,1.373121458359444,103.7453821534671
812 JURONG WEST ST 81,1.34630854446806,103.6958638345611
812 TAMPINES AVE 4,1.346954032316946,103.9373328772406
812 YISHUN RING RD,1.417120155571385,103.8321969161536
812A CHOA CHU KANG AVE 7,1.373383202390049,103.7467958200573
812B CHOA CHU KANG AVE 7,1.372980727739678,103.7462492681776
812C CHOA CHU KANG AVE 7,1.372760983365605,103.7459177838672
813 JELLICOE RD,1.307297672298299,103.8621105709497
813 JURONG WEST ST 81,1.34598386230772,103.6958294461894
813 TAMPINES ST 81,1.346950818473949,103.9364161595406
813A YISHUN RING RD,1.418249203305692,103.8325952369051
813B YISHUN RING RD,1.417389133089351,103.8323685350328
814 JURONG WEST ST 81,1.34566786108845,103.6957915638091
814 TAMPINES ST 81,1.347283604191446,103.9365538647241
815 JELLICOE RD,1.306930307787084,103.8617148997542
815 JURONG WEST ST 81,1.345332323925249,103.6958509505245
815 TAMPINES AVE 4,1.347346926514007,103.9374090061575
815A CHOA CHU KANG AVE 7,1.376078466929485,103.7469031163097
815B CHOA CHU KANG AVE 7,1.376846261139833,103.7473767591154
815C CHOA CHU KANG AVE 7,1.376304182272633,103.7474575657024
816 JELLICOE RD,1.306952737295995,103.8612443682956
816 JURONG WEST ST 81,1.345313966442713,103.6964185001865
816 TAMPINES AVE 4,1.347705049822614,103.9375555719275
816 WOODLANDS ST 82,1.442026626040342,103.7899057816805
816 YISHUN ST 81,1.411770943904559,103.8333682695095
816A KEAT HONG LINK,1.376031518815692,103.7488246329629
816B KEAT HONG LINK,1.376041135153393,103.748460043787
817 JURONG WEST ST 81,1.344705985758486,103.6957209516243
817 TAMPINES ST 81,1.347635076891171,103.9366956022388
817 WOODLANDS ST 82,1.441877130250303,103.7908999770341
817 YISHUN ST 81,1.412051994251221,103.8339713648539
817A KEAT HONG LINK,1.376607572381533,103.748545956804
817B KEAT HONG LINK,1.37708774602652,103.7487680506631
817C KEAT HONG LINK,1.377566523870373,103.7489895329733
818 JURONG WEST ST 81,1.34512575413002,103.69521407252
818 TAMPINES ST 81,1.347972294924926,103.93683820272
818 WOODLANDS ST 82,1.44166198623146,103.7899300055295
818A CHOA CHU KANG AVE 1,1.377629362631232,103.7484887666083
818B CHOA CHU KANG AVE 1,1.377258748021047,103.7482918512044
818C CHOA CHU KANG AVE 1,1.376721840414174,103.7481500831826
819 JURONG WEST ST 81,1.345783936515115,103.6949861775701
819 TAMPINES ST 81,1.348396483738707,103.9368087117507
819 WOODLANDS ST 82,1.4411267646394,103.7906536286329
819 YISHUN ST 81,1.412530854276768,103.8342278771942
81A LOR 4 TOA PAYOH,1.335658356618334,103.8500775762989
81B LOR 4 TOA PAYOH,1.335969764053021,103.8497768471043
82 BEDOK NTH RD,1.329536804756695,103.9404065627316
82 C'WEALTH CL,1.304220500589166,103.8004001861591
82 LOR 4 TOA PAYOH,1.336020168923304,103.8485137821933
82 MACPHERSON LANE,1.332283325327993,103.8856201009539
82 REDHILL LANE,1.287415991089298,103.8194747709198
82 STRATHMORE AVE,1.294545258795082,103.8087510736057
82 WHAMPOA DR,1.323873792406795,103.8564827537625
820 JURONG WEST ST 81,1.346332296108593,103.6951884109203
820 TAMPINES ST 81,1.34792965256801,103.9361199339763
820 WOODLANDS ST 82,1.441186536113045,103.7901509231675
820 YISHUN ST 81,1.41309901104206,103.8338677027566
821 JURONG WEST ST 81,1.346998108407977,103.6945287592801
821 TAMPINES ST 81,1.348419766855103,103.9346491031536
821 WOODLANDS ST 82,1.4408223847155,103.7901649406333
821 YISHUN ST 81,1.413317909280691,103.8341439249753
822 JURONG WEST ST 81,1.347078841749402,103.6938219875698
822 TAMPINES ST 81,1.348342344408676,103.9343797792285
822 WOODLANDS ST 82,1.441910723657477,103.7894711004253
822 YISHUN ST 81,1.413824605313683,103.8340002361853
823 JURONG WEST ST 81,1.346705198111018,103.6942710448401
823 WOODLANDS ST 82,1.440939721147061,103.7895024171248
823 YISHUN ST 81,1.413956155850891,103.8337396587812
824 JURONG WEST ST 81,1.346400047168407,103.6941393608894
824 TAMPINES ST 81,1.349037435165491,103.932714940894
824 WOODLANDS ST 81,1.439232687708342,103.7886999439869
824 YISHUN ST 81,1.413745321461132,103.8333031965123
825 JURONG WEST ST 81,1.346190091171051,103.6932285189137
825 TAMPINES ST 81,1.349437509419932,103.9327877067464
825 WOODLANDS ST 81,1.438831225832384,103.7895892577056
825 YISHUN ST 81,1.414438586491333,103.8327737334816
826 JURONG WEST ST 81,1.34604529493386,103.6944235648461
826 TAMPINES ST 81,1.349339645898012,103.9336108078652
826 WOODLANDS ST 81,1.43922359833814,103.7895095109641
826 YISHUN ST 81,1.414174103362865,103.8324541915337
827 JURONG WEST ST 81,1.345637887717529,103.6931540848647
827 TAMPINES ST 81,1.349721495440452,103.933719246104
827 WOODLANDS ST 81,1.439871577879678,103.7893554796129
827 YISHUN ST 81,1.414791910202124,103.8324631395842
828 JURONG WEST ST 81,1.345156894365036,103.6931140617416
828 TAMPINES ST 81,1.34893084103853,103.934588111014
828 WOODLANDS ST 81,1.439540442265026,103.7899841039308
828 YISHUN ST 81,1.415190929705149,103.8329016926813
828A JURONG WEST ST 81,1.345021981384227,103.6935261292519
829 JURONG WEST ST 81,1.344977423518646,103.6938821649066
829 TAMPINES ST 81,1.349224195806958,103.9349125153731
829 WOODLANDS ST 83,1.439478288564735,103.7902580271269
829 YISHUN ST 81,1.414540772082638,103.8333464422705
82A CIRCUIT RD,1.324289107178377,103.8897605264819
82A LOR 4 TOA PAYOH,1.335979526665627,103.8489539180235
82B CIRCUIT RD,1.32372337837322,103.8894014567555
82B LOR 4 TOA PAYOH,1.335622392654851,103.8488514749071
83 C'WEALTH CL,1.304678661125286,103.8004235847457
83 LOR 2 TOA PAYOH,1.335787912207339,103.8479919558426
83 MACPHERSON LANE,1.331549855252007,103.8855178871711
83 REDHILL LANE,1.286868974597492,103.819435857134
83 STRATHMORE AVE,1.294642864164145,103.8082639510965
83 WHAMPOA DR,1.32357483276514,103.8570348584432
830 HOUGANG CTRL,1.370749545913609,103.8903291129147
830 JURONG WEST ST 81,1.34533160962097,103.6934365827083
830 TAMPINES ST 82,1.349841927154792,103.9348176875769
830 WOODLANDS ST 83,1.43928523903244,103.7907853435338
830 YISHUN ST 81,1.414238374249967,103.8339537963579
830A JURONG WEST ST 81,1.345257886841912,103.6942140358865
831 HOUGANG CTRL,1.371315644458877,103.8899322768802
831 JURONG WEST ST 81,1.344849055792408,103.694814169254
831 TAMPINES ST 83,1.350362804783764,103.9345545411553
831 WOODLANDS ST 83,1.439357385277266,103.791456748597
832 HOUGANG CTRL,1.370634201842095,103.8897990289293
832 JURONG WEST ST 81,1.344024113935288,103.6952204148926
832 TAMPINES ST 82,1.350101714776006,103.9353978380745
832 WOODLANDS ST 83,1.439669377664039,103.7907614994612
832 YISHUN ST 81,1.414735356229519,103.8347037316658
833 HOUGANG CTRL,1.370869981527916,103.8896709309289
833 JURONG WEST ST 81,1.343744023878765,103.6943573087487
833 TAMPINES ST 83,1.350689363480098,103.9339915362531
833 WOODLANDS ST 83,1.440137407448348,103.7905661210227
833 YISHUN ST 81,1.414548363109873,103.834104401466
834 HOUGANG CTRL,1.369878402791133,103.8898597180332
834 JURONG WEST ST 81,1.343089298771747,103.6940542792706
834 TAMPINES ST 82,1.350234611413508,103.935764519889
834 WOODLANDS ST 83,1.440078171698281,103.7910757328099
834 YISHUN ST 81,1.415088069922718,103.8339995043643
835 HOUGANG CTRL,1.370363556185758,103.8899996454951
835 JURONG WEST ST 81,1.343504590530297,103.6937055210354
835 TAMPINES ST 83,1.351138337409583,103.9338631325389
835 WOODLANDS ST 83,1.440461444290902,103.7910545333215
835 YISHUN ST 81,1.415110329689342,103.8334153807796
836 HOUGANG CTRL,1.370083449711094,103.8907953347619
836 JURONG WEST ST 81,1.342630964319388,103.6934648950665
836 TAMPINES ST 82,1.35057689370413,103.9352048075845
836 WOODLANDS ST 83,1.440410831438002,103.7917361461978
836 YISHUN ST 81,1.415452186271666,103.8330910960142
837 HOUGANG CTRL,1.369310230192403,103.8915252816909
837 JURONG WEST ST 81,1.343077329687694,103.6929060319291
837 TAMPINES ST 83,1.350887813680261,103.9344586190574
837 WOODLANDS ST 82,1.441169176950635,103.7915733836669
837 YISHUN ST 81,1.416042707695744,103.833086482825
838 HOUGANG CTRL,1.369877457720136,103.891412815739
838 JURONG WEST ST 81,1.343849014869929,103.6935080935631
838 TAMPINES ST 82,1.350853252060117,103.9353799216902
838 WOODLANDS ST 82,1.441899984120199,103.7912335525616
838 YISHUN ST 81,1.416421787012281,103.8335597667754
839 JURONG WEST ST 81,1.343579070059946,103.6927717219701
839 TAMPINES ST 83,1.351205651599085,103.9345356951424
839 WOODLANDS ST 82,1.442722139586855,103.7917312832737
839 YISHUN ST 81,1.415817995767714,103.8339830734508
83A CIRCUIT RD,1.323313503626868,103.88961029001
83B CIRCUIT RD,1.323460513522876,103.890038083997
84 BEDOK NTH ST 4,1.331782450774553,103.9392083989758
84 C'WEALTH CL,1.303636046341144,103.7994616680224
84 LOR 2 TOA PAYOH,1.335221457638583,103.8476535975731
84 TELOK BLANGAH HTS,1.276853135893493,103.8099486055691
84 WHAMPOA DR,1.323190229871982,103.857027960797
840 JURONG WEST ST 81,1.344019655090372,103.6922408918723
840 TAMPINES ST 82,1.351142174563706,103.9356168639871
840 WOODLANDS ST 82,1.443812820984535,103.7924011124068
840 YISHUN ST 81,1.415715361961504,103.8334104179017
841 JURONG WEST ST 81,1.344551834403047,103.6928372804378
841 TAMPINES ST 83,1.351609241330461,103.934497019359
841 WOODLANDS ST 82,1.443506075082981,103.7917081813633
841 YISHUN ST 81,1.416013226187843,103.8343686456992
842 JURONG WEST ST 81,1.344478545765103,103.6934788299101
842 SIMS AVE,1.317952720752652,103.9016099906345
842 TAMPINES ST 82,1.351738509430112,103.9359523862958
842 WOODLANDS ST 82,1.443437704504514,103.7922553881679
842B TAMPINES ST 82,1.351325619869773,103.9369210795012
842C TAMPINES ST 82,1.350928953514787,103.9367584596044
842D TAMPINES ST 82,1.350596555475268,103.9375503321397
842E TAMPINES ST 82,1.3515712088548,103.9384449665462
842F TAMPINES ST 82,1.351864802689004,103.9377843497639
842G TAMPINES ST 82,1.3520767474161,103.9371117158614
842H TAMPINES ST 82,1.351616678615783,103.937070511177
843 JURONG WEST ST 81,1.344190397938656,103.6940369301492
843 TAMPINES ST 83,1.351879215508097,103.9346908751204
843 WOODLANDS ST 82,1.443149290422851,103.7930551254092
844 JURONG WEST ST 81,1.344938254991817,103.6923822370346
844 SIMS AVE,1.318183439431007,103.9013112049581
844 TAMPINES ST 82,1.352105835324201,103.9365308733223
844 WOODLANDS AVE 4,1.443925224782368,103.7932190463242
844 YISHUN ST 81,1.41562517345068,103.835446503581
845 JURONG WEST ST 81,1.344576436950478,103.6918397292631
845 TAMPINES ST 83,1.352182555881682,103.9349267562519
845 WOODLANDS ST 82,1.442754559464337,103.7925320865107
846 JURONG WEST ST 81,1.345397945347341,103.6917022578634
846 SIMS AVE,1.317602618253004,103.9017072202095
846 TAMPINES ST 82,1.352157369186627,103.9359234976533
846 WOODLANDS AVE 4,1.44342673813207,103.7936128359681
846 YISHUN RING RD,1.416786347181184,103.8346415792405
847 JURONG WEST ST 81,1.34537150466416,103.691869630974
847 TAMPINES ST 83,1.352511076593854,103.9350590052842
847 WOODLANDS ST 82,1.442153409526228,103.7917334178243
848 JURONG WEST ST 81,1.345708272177517,103.6920180520506
848 SIMS AVE,1.317208860176362,103.9014317847468
848 TAMPINES ST 82,1.352475829001321,103.9360574122484
848 WOODLANDS ST 82,1.44178218752462,103.7917581316257
848 YISHUN ST 81,1.416243450176533,103.8352489852235
849 JURONG WEST ST 81,1.345838738074774,103.6916523194753
849 TAMPINES ST 83,1.352840290673727,103.935520863332
849 WOODLANDS ST 82,1.441310594320774,103.7920656074403
849 YISHUN RING RD,1.416960498442541,103.8353477871871
84A LOR 2 TOA PAYOH,1.335355004002616,103.8470299111505
84B LOR 2 TOA PAYOH,1.335765022941745,103.8468026320681
85 C'WEALTH CL,1.304074952618729,103.7993316908901
85 CIRCUIT RD,1.322652410524339,103.8857552594631
85 LOR 4 TOA PAYOH,1.336285362160277,103.8484286441025
85 TELOK BLANGAH HTS,1.277222538556987,103.8087204431766
85 WHAMPOA DR,1.32278920327275,103.8564444726285
850 HOUGANG CTRL,1.369716381406231,103.8934299349368
850 JURONG WEST ST 81,1.346431219452134,103.6919403823171
850 TAMPINES ST 82,1.35304367332026,103.9359656453151
850 WOODLANDS ST 82,1.440949816184819,103.792083755214
850 YISHUN ST 81,1.416030950971867,103.8362391231442
851 HOUGANG CTRL,1.370168990974838,103.8936261105369
851 JURONG WEST ST 81,1.346591667112201,103.6924741841371
851 TAMPINES ST 83,1.352948700372952,103.9349406782402
851 WOODLANDS ST 83,1.440460119818244,103.79267558158
851 YISHUN ST 81,1.415587725979972,103.8368106564171
852 HOUGANG CTRL,1.369700518254112,103.8937572294047
852 JURONG WEST ST 81,1.347446204690921,103.6928279440387
852 TAMPINES ST 82,1.352703789270228,103.9364485266062
852 YISHUN ST 81,1.416059601533233,103.8367958070423
853 HOUGANG CTRL,1.369283267209062,103.8940710807211
853 JURONG WEST ST 81,1.34716951166589,103.6930875245962
853 TAMPINES ST 83,1.353272606453065,103.9350674952097
853 WOODLANDS ST 83,1.439424024607652,103.7931011088109
853 YISHUN RING RD,1.416451294532496,103.8367411384717
854 JURONG WEST ST 81,1.347316252759176,103.6960614433294
854 TAMPINES ST 82,1.353026836716281,103.9365844481418
854 WOODLANDS ST 83,1.43979292303568,103.7930673579864
854 YISHUN RING RD,1.416596918720805,103.8374028862049
855 JURONG WEST ST 81,1.34691949430163,103.6961882405184
855 TAMPINES ST 83,1.353582500091893,103.9352994804658
855 WOODLANDS ST 83,1.440117040081539,103.792874705131
855 YISHUN RING RD,1.417081006779817,103.8369422243694
856 JURONG WEST ST 81,1.347144686683854,103.6966548043401
856 TAMPINES ST 82,1.353443248938317,103.9365576325138
856 WOODLANDS ST 83,1.440498828018199,103.7932870933346
856B TAMPINES ST 82,1.353110317312171,103.9376999272903
856C TAMPINES ST 82,1.352505101715657,103.9375875073159
856D TAMPINES ST 82,1.352097285344679,103.9387393960409
856E TAMPINES ST 82,1.352764365837695,103.9387060924369
856F TAMPINES ST 82,1.352912774125637,103.9383574354938
857 JURONG WEST ST 81,1.348026029085476,103.696737818833
857 TAMPINES ST 83,1.354303068383976,103.9359001020498
857 WOODLANDS ST 83,1.440261708929216,103.7940135124858
857A TAMPINES ST 83,1.354291277814121,103.9351344543354
857B TAMPINES ST 83,1.354293455020837,103.9366658296237
858 JURONG WEST ST 81,1.348289490219778,103.6962056769659
858 TAMPINES AVE 5,1.354293321638808,103.937594965945
858 WOODLANDS ST 83,1.440297451525402,103.7944552694317
858 YISHUN AVE 4,1.417670343486339,103.8385151022675
858A TAMPINES AVE 5,1.354292943373737,103.937118826238
858B TAMPINES AVE 5,1.354292926979593,103.9386505717706
859 JURONG WEST ST 81,1.349230323094781,103.696100644272
859 TAMPINES AVE 5,1.354686349273892,103.9380515260178
859 WOODLANDS ST 83,1.439881884145712,103.7939667918714
859 YISHUN AVE 4,1.41797331672968,103.8392598532231
859A TAMPINES AVE 5,1.355063074078523,103.9380571628706
85A LOR 4 TOA PAYOH,1.336284835555752,103.8494058290835
85B LOR 4 TOA PAYOH,1.336285351943035,103.8484430498227
85C LOR 4 TOA PAYOH,1.336285709190335,103.8474794393995
86 BEDOK NTH ST 4,1.332540843657208,103.9389893458101
86 C'WEALTH CL,1.304384256572586,103.7993498460295
86 DAWSON RD,1.295649030684412,103.8102305178708
86 LOR 2 TOA PAYOH,1.335762248328456,103.8476311107911
86 REDHILL CL,1.286920062296301,103.8186735922351
86 TELOK BLANGAH HTS,1.276756463781576,103.8085252459624
86 WHAMPOA DR,1.323136090869093,103.855871591303
860 JURONG WEST ST 81,1.348848984708251,103.6967724868889
860 TAMPINES AVE 5,1.355460346635252,103.9375955916118
860 WOODLANDS ST 83,1.439458540012577,103.7940163867359
860 YISHUN AVE 4,1.417822582829409,103.8398544721776
860A TAMPINES AVE 5,1.355461080299926,103.938650312162
860B TAMPINES AVE 5,1.355460836142032,103.9371189357734
861 JURONG WEST ST 81,1.349552294091598,103.6967080559744
861 TAMPINES AVE 5,1.355064376135221,103.9372823705619
861 WOODLANDS ST 83,1.439660152588904,103.7952357767128
861 YISHUN AVE 4,1.417426190731607,103.8395641626057
861A TAMPINES AVE 5,1.354686683066815,103.9372844897549
862 JURONG WEST ST 81,1.350142481066622,103.6966845914731
862 TAMPINES ST 83,1.354684862417875,103.9365028879264
862 WOODLANDS ST 83,1.439955084281598,103.7950489095527
862 YISHUN AVE 4,1.41717564266772,103.8393413845506
862A TAMPINES ST 83,1.355063761557436,103.9365072164228
863 JURONG WEST ST 81,1.349270797271041,103.6953050666634
863 TAMPINES ST 83,1.355459836284652,103.9356143775792
863 WOODLANDS ST 83,1.440397242711803,103.795020326652
863 YISHUN AVE 4,1.416939516020559,103.8386199030833
863A TAMPINES ST 83,1.355464217610798,103.9366660747804
863B TAMPINES ST 83,1.355463950951008,103.9351385282741
864 JURONG WEST ST 81,1.349483401241597,103.6945561180219
864 TAMPINES ST 83,1.355063846348527,103.9357330397798
864 WOODLANDS ST 83,1.440847278607972,103.7949912360781
864 YISHUN AVE 4,1.416672578019155,103.8392423003885
864A TAMPINES ST 83,1.354684946290813,103.9357371783194
865 JURONG WEST ST 81,1.349817216084617,103.6954446692045
865 TAMPINES ST 83,1.353892425210447,103.9342514627329
865 WOODLANDS ST 83,1.440991295350061,103.7927913767378
865 YISHUN ST 81,1.414267587303935,103.8382599381536
866 JURONG WEST ST 81,1.35057364770511,103.6954657643013
866 TAMPINES ST 83,1.354250612177961,103.9344768746431
866 WOODLANDS ST 83,1.441539988695621,103.7927558623487
866 YISHUN ST 81,1.41473228652975,103.8373389718166
867 TAMPINES ST 83,1.355113119540021,103.934046408805
867 WOODLANDS ST 83,1.442162670783208,103.7931295987761
867 YISHUN ST 81,1.413906054508136,103.8380051654584
867A TAMPINES ST 83,1.355706436177117,103.9337534859384
868 TAMPINES ST 83,1.354776153861728,103.9339796269782
868 WOODLANDS ST 83,1.44236928831698,103.7935511642899
868 YISHUN ST 81,1.413823321959949,103.8373383245677
868A TAMPINES AVE 8,1.355446817709982,103.9325442780989
868B TAMPINES AVE 8,1.355924320831494,103.932912367489
868C TAMPINES AVE 8,1.355857801123165,103.9333343876331
869 TAMPINES ST 83,1.354546720269674,103.9337391457862
869 WOODLANDS ST 83,1.442594348861985,103.7939930845642
869A TAMPINES AVE 8,1.35501799093942,103.9323174274293
869B TAMPINES AVE 8,1.354855629829782,103.9327091656916
87 BEDOK NTH ST 4,1.332502614264474,103.9385871254206
87 C'WEALTH CL,1.304656989012379,103.7993096430185
87 CIRCUIT RD,1.3232331053389,103.8856046016722
87 DAWSON RD,1.29573042684511,103.8097599374422
87 REDHILL CL,1.286030890237133,103.8190236737828
87 TELOK BLANGAH HTS,1.276867841512509,103.808148580097
87 ZION RD,1.290659805626496,103.8326083319923
870 TAMPINES ST 83,1.354364518157656,103.9333916447248
870 WOODLANDS ST 81,1.443373438631465,103.7887162506207
870 YISHUN ST 81,1.413073659879562,103.8379758577819
870A TAMPINES ST 86,1.356087002058969,103.9317522484002
871 TAMPINES ST 84,1.354403475557976,103.9327022939946
871 WOODLANDS ST 81,1.443858158198846,103.7891870093148
871 YISHUN ST 81,1.413124593282826,103.8374213990068
871A TAMPINES ST 84,1.354568424198828,103.9318847525025
871B TAMPINES ST 86,1.356511473069168,103.9319567676765
871C TAMPINES ST 86,1.356709002893583,103.9313853492843
872 TAMPINES ST 84,1.354221726616332,103.9323541476379
872 WOODLANDS ST 81,1.444087301456848,103.7898115219948
872 YISHUN ST 81,1.413545102261827,103.8369707312728
873 TAMPINES ST 84,1.353945405555243,103.9321987282563
873 WOODLANDS ST 81,1.443295228979437,103.7897467996661
873 YISHUN ST 81,1.414694800569802,103.8369502542787
874 TAMPINES ST 84,1.353712588984095,103.9319447565705
874 WOODLANDS ST 82,1.442932344377001,103.7895456611999
874 YISHUN ST 81,1.415370306542817,103.8360735154022
874A TAMPINES ST 84,1.353090062885836,103.9322428645609
874B TAMPINES ST 85,1.354271124953098,103.930267258528
874C TAMPINES ST 85,1.354000404258416,103.9309408381578
874D TAMPINES ST 85,1.35462980931459,103.9312726383234
875 TAMPINES ST 84,1.352685280559444,103.9320065152851
875 WOODLANDS ST 82,1.442532612594121,103.7896116652412
875 YISHUN ST 81,1.414763209513868,103.8362870239816
875B TAMPINES ST 86,1.352919992136705,103.9295011314968
876 TAMPINES ST 84,1.353075376579248,103.9313181075921
876 WOODLANDS AVE 9,1.444796300923294,103.7906027619046
876 YISHUN ST 81,1.414744781028026,103.835531570491
876A TAMPINES AVE 8,1.352680357438462,103.9299319328048
876C TAMPINES AVE 8,1.353396484065477,103.9302585994037
877 TAMPINES ST 84,1.352517399223314,103.9315467064508
877 WOODLANDS AVE 9,1.445128760969919,103.7913203130371
877 YISHUN ST 81,1.413902191241244,103.8354539331739
878 TAMPINES AVE 8,1.352211870656472,103.9313822532153
878 WOODLANDS AVE 9,1.445432593914332,103.7919970759752
878 YISHUN ST 81,1.414052891072728,103.8358876219051
878A TAMPINES AVE 8,1.35166373353574,103.929646035306
878B TAMPINES AVE 8,1.350926366949883,103.929191231421
879 TAMPINES AVE 8,1.352140229644599,103.9307679875841
879 WOODLANDS ST 82,1.444929965166465,103.7922737545481
879 YISHUN ST 81,1.414441678605691,103.8361177922594
879A TAMPINES AVE 8,1.351884754807545,103.929100689045
879B TAMPINES AVE 8,1.351589035541296,103.9288044306391
88 BEDOK NTH ST 4,1.333133353372313,103.9391109097034
88 C'WEALTH CL,1.304886344257575,103.7991815623701
88 DAWSON RD,1.295793950382486,103.8092647658091
88 REDHILL CL,1.285840812239448,103.8185962808753
88 TELOK BLANGAH HTS,1.277369190048909,103.8082549240834
880 TAMPINES AVE 8,1.351326081588526,103.9314788036679
880 WOODLANDS ST 82,1.4444896844796,103.7926430752513
880 YISHUN ST 81,1.413859226803955,103.8363442224706
880A TAMPINES AVE 8,1.352013709178081,103.9319993207617
881 TAMPINES ST 84,1.352311804721644,103.9327842841075
881 WOODLANDS ST 82,1.444491679477335,103.7919669428745
882 TAMPINES ST 84,1.352046849380141,103.9334620493843
882 WOODLANDS ST 82,1.444257986791199,103.7909304414974
883 TAMPINES ST 84,1.351856229783889,103.9329390292887
884 TAMPINES ST 83,1.351532770570693,103.9328054665894
885 TAMPINES ST 83,1.351083881472134,103.9329156042991
886 TAMPINES ST 83,1.351048571298989,103.9320570602537
886A TAMPINES ST 83,1.351890453407935,103.9322682447298
886A WOODLANDS DR 50,1.438291515661275,103.7946128534926
886B WOODLANDS DR 50,1.438258099693243,103.7941154872479
886C WOODLANDS DR 50,1.437731460399553,103.7941357641571
886D WOODLANDS DR 50,1.437925558268363,103.7946196294147
887 TAMPINES ST 81,1.350464113049605,103.9318963961608
887A TAMPINES ST 81,1.350141948209985,103.9314742261195
887A WOODLANDS DR 50,1.437192165410666,103.7938908769387
887B WOODLANDS DR 50,1.437202544813353,103.7943509376223
887C WOODLANDS DR 50,1.437133553251594,103.7946713988588
888 TAMPINES ST 81,1.350903477666163,103.9310499494887
888A TAMPINES ST 81,1.35048494954504,103.9309125723654
889 TAMPINES ST 81,1.349913483115384,103.931049462008
889A TAMPINES ST 81,1.34941515758327,103.9314059997049
889A WOODLANDS DR 50,1.437562342096274,103.7933201890521
889B WOODLANDS DR 50,1.437805295261132,103.7928960908518
889C WOODLANDS DR 50,1.437812607240043,103.7924094215395
889D WOODLANDS DR 50,1.437781272568624,103.7920794965329
89 BEDOK NTH ST 4,1.332334683492626,103.9380512847362
89 C'WEALTH DR,1.305377973553793,103.7993238661684
89 DAWSON RD,1.295463169374922,103.8117852368839
89 TANGLIN HALT RD,1.301200353727763,103.7989218745688
890A TAMPINES AVE 1,1.346724486646778,103.9338761193919
890A WOODLANDS DR 50,1.438282211583782,103.7932164711473
890B TAMPINES AVE 1,1.346905557563626,103.9334092169266
890B WOODLANDS DR 50,1.438238745897092,103.7924521858044
890C TAMPINES AVE 1,1.347313578750365,103.9337673682906
891 TAMPINES AVE 8,1.349209486849339,103.9311269531764
891A TAMPINES AVE 8,1.34871010111931,103.9309633690978
891A WOODLANDS DR 50,1.437743469014684,103.7911718510676
891B WOODLANDS DR 50,1.437912277930311,103.7905398145499
892 TAMPINES AVE 8,1.349012828590055,103.9292428162267
892A TAMPINES AVE 8,1.348776693088847,103.9296945214173
892A WOODLANDS DR 50,1.43726918605215,103.7904323620726
892B WOODLANDS DR 50,1.437589618289608,103.7896735722563
893 TAMPINES AVE 8,1.348470875343689,103.9302283037782
893A TAMPINES AVE 8,1.348235050076418,103.93068020188
893A WOODLANDS DR 50,1.436844312394054,103.7906131125694
893B WOODLANDS DR 50,1.436844322991403,103.7898448339183
893C WOODLANDS DR 50,1.43631842730198,103.7904601262635
893D WOODLANDS DR 50,1.436318452066372,103.7899479502233
894 TAMPINES ST 81,1.348604200572579,103.9319221383735
894A TAMPINES ST 81,1.348013891509201,103.9319166538862
894A WOODLANDS DR 50,1.436011335882584,103.7903668585002
894B WOODLANDS DR 50,1.436009439197061,103.7895074929104
894C WOODLANDS DR 50,1.435638536215619,103.7903260734465
894D WOODLANDS DR 50,1.435638300112261,103.7894593349506
895 TAMPINES ST 81,1.347782639028311,103.931593522645
895A TAMPINES ST 81,1.347678953117768,103.9324565986674
895A WOODLANDS DR 50,1.436073711739853,103.7914885413904
895B WOODLANDS DR 50,1.43563898032961,103.791654565327
895C WOODLANDS DR 50,1.435669010151805,103.7926048372238
